event,session,car,driver,lap,kph,parse_error,vehicle,report_type,round,source_file,extracted_at
DAR,E06DAR_RACE_R18,99,Cooper Murray,55,266,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,99,Cooper Murray,56,266,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,99,Cooper Murray,57,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,99,Cooper Murray,58,266,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,99,Cooper Murray,59,263,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,99,Cooper Murray,60,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,99,Cooper Murray,61,265,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,99,Cooper Murray,62,263,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,99,Cooper Murray,63,262,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,99,Cooper Murray,64,263,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,99,Cooper Murray,65,262,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,99,Cooper Murray,66,262,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,99,Cooper Murray,67,262,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,99,Cooper Murray,68,261,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,99,Cooper Murray,69,261,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,99,Cooper Murray,70,261,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,1,212,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,2,261,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,3,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,4,265,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,5,263,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,6,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,7,265,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,8,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,9,263,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,10,262,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,11,263,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,12,263,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,13,263,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,14,263,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,15,262,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,16,263,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,17,262,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,18,261,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,19,262,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,20,262,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,21,262,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,22,263,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,23,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,24,175,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,25,259,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,26,261,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,27,263,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,28,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,29,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,30,265,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,31,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,32,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,33,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,34,263,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,35,262,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,36,262,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,37,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,38,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,39,266,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,40,266,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,41,265,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,42,267,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,43,265,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,44,266,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,45,265,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,46,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,47,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,48,265,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,49,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,50,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,51,265,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,52,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,53,263,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,54,178,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,55,261,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,56,262,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,57,263,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,58,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,59,265,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,60,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,61,267,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,62,266,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,63,266,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,64,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,65,264,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,66,265,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,67,267,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,68,268,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,69,262,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,777,Declan Fraser,70,265,FALSE,Chevrolet,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,1,208,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,2,260,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,3,261,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,4,261,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,5,263,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,6,262,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,7,261,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,8,259,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,9,259,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,10,259,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,11,259,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,12,259,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,13,262,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,14,264,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,15,263,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,16,260,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,17,260,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,18,262,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,19,265,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,20,267,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,21,258,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,22,259,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,23,258,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,24,258,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,25,259,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,26,176,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,27,255,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,28,256,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,29,257,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
DAR,E06DAR_RACE_R18,888,William Brown,30,258,FALSE,Ford,top_speed,NaN,/Users/lholliday/SimEnv/dataAcquisition/timing/timingData/06_DAR/speedTrap/E06DAR_Race_R18.pdf,21/06/2026 16:40
