event,session,car,driver,vehicle,lap,time_of_day,s1_kph,parse_error,report_type,round,source_file,extracted_at,identifier,v8sc_name,kph
TAS,P01,96,Macauley Jones,,7,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,248
TAS,P01,96,Macauley Jones,,8,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,249
TAS,P01,96,Macauley Jones,,9,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,200
TAS,P01,96,Macauley Jones,,10,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,247
TAS,P01,96,Macauley Jones,,11,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,176
TAS,P01,96,Macauley Jones,,12,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,246
TAS,P01,96,Macauley Jones,,13,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,247
TAS,P01,96,Macauley Jones,,14,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,245
TAS,P01,96,Macauley Jones,,15,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,247
TAS,P01,96,Macauley Jones,,16,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,248
TAS,P01,96,Macauley Jones,,17,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,250
TAS,P01,96,Macauley Jones,,18,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,250
TAS,P01,96,Macauley Jones,,19,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,221
TAS,P01,96,Macauley Jones,,20,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,250
TAS,P01,96,Macauley Jones,,21,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,249
TAS,P01,777,Declan Fraser,,1,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,235
TAS,P01,777,Declan Fraser,,2,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,116
TAS,P01,777,Declan Fraser,,3,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,249
TAS,P01,777,Declan Fraser,,4,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,250
TAS,P01,777,Declan Fraser,,5,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,251
TAS,P01,777,Declan Fraser,,6,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,249
TAS,P01,777,Declan Fraser,,7,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,251
TAS,P01,777,Declan Fraser,,8,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,252
TAS,P01,777,Declan Fraser,,9,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,248
TAS,P01,777,Declan Fraser,,10,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,249
TAS,P01,777,Declan Fraser,,11,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,248
TAS,P01,777,Declan Fraser,,12,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,249
TAS,P01,777,Declan Fraser,,13,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,213
TAS,P01,777,Declan Fraser,,14,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,249
TAS,P01,777,Declan Fraser,,15,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,248
TAS,P01,777,Declan Fraser,,16,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,250
TAS,P01,777,Declan Fraser,,17,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,250
TAS,P01,888,William Brown,,1,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,200
TAS,P01,888,William Brown,,2,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,155
TAS,P01,888,William Brown,,3,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,248
TAS,P01,888,William Brown,,4,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,250
TAS,P01,888,William Brown,,5,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,251
TAS,P01,888,William Brown,,6,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,249
TAS,P01,888,William Brown,,7,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,204
TAS,P01,888,William Brown,,8,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,247
TAS,P01,888,William Brown,,9,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,249
TAS,P01,888,William Brown,,10,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,204
TAS,P01,888,William Brown,,11,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,247
TAS,P01,888,William Brown,,12,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,247
TAS,P01,888,William Brown,,13,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,248
TAS,P01,888,William Brown,,14,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,250
TAS,P01,888,William Brown,,15,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 1.pdf,2026-05-23 09:18:17,,,250
TAS,P02,1,Chaz Mostert,,1,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,193
TAS,P02,1,Chaz Mostert,,2,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,174
TAS,P02,1,Chaz Mostert,,3,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,215
TAS,P02,1,Chaz Mostert,,4,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,247
TAS,P02,1,Chaz Mostert,,5,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,1,Chaz Mostert,,6,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,249
TAS,P02,1,Chaz Mostert,,7,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,1,Chaz Mostert,,8,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,178
TAS,P02,1,Chaz Mostert,,9,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,249
TAS,P02,1,Chaz Mostert,,10,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,252
TAS,P02,1,Chaz Mostert,,11,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,249
TAS,P02,1,Chaz Mostert,,12,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,1,Chaz Mostert,,13,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,220
TAS,P02,1,Chaz Mostert,,14,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,249
TAS,P02,1,Chaz Mostert,,15,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,250
TAS,P02,1,Chaz Mostert,,16,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,251
TAS,P02,2,Ryan Wood,,1,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,143
TAS,P02,2,Ryan Wood,,2,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,246
TAS,P02,2,Ryan Wood,,3,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,249
TAS,P02,2,Ryan Wood,,4,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,234
TAS,P02,2,Ryan Wood,,5,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,247
TAS,P02,2,Ryan Wood,,6,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,249
TAS,P02,2,Ryan Wood,,7,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,2,Ryan Wood,,8,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,2,Ryan Wood,,9,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,250
TAS,P02,2,Ryan Wood,,10,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,234
TAS,P02,2,Ryan Wood,,11,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,249
TAS,P02,2,Ryan Wood,,12,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,250
TAS,P02,2,Ryan Wood,,13,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,250
TAS,P02,3,Aaron Cameron,,1,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,192
TAS,P02,3,Aaron Cameron,,2,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,3,Aaron Cameron,,3,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,249
TAS,P02,3,Aaron Cameron,,4,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,249
TAS,P02,3,Aaron Cameron,,5,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,249
TAS,P02,3,Aaron Cameron,,6,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,237
TAS,P02,3,Aaron Cameron,,7,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,239
TAS,P02,3,Aaron Cameron,,8,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,3,Aaron Cameron,,9,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,249
TAS,P02,3,Aaron Cameron,,10,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,249
TAS,P02,3,Aaron Cameron,,11,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,242
TAS,P02,3,Aaron Cameron,,12,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,3,Aaron Cameron,,13,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,251
TAS,P02,4,Jack Le Brocq,,1,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,202
TAS,P02,4,Jack Le Brocq,,2,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,246
TAS,P02,4,Jack Le Brocq,,3,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,4,Jack Le Brocq,,4,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,221
TAS,P02,4,Jack Le Brocq,,5,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,246
TAS,P02,4,Jack Le Brocq,,6,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,247
TAS,P02,4,Jack Le Brocq,,7,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,247
TAS,P02,6,Cameron Waters,,1,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,220
TAS,P02,6,Cameron Waters,,2,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,247
TAS,P02,6,Cameron Waters,,3,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,6,Cameron Waters,,4,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,247
TAS,P02,6,Cameron Waters,,5,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,6,Cameron Waters,,6,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,6,Cameron Waters,,7,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,6,Cameron Waters,,8,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,6,Cameron Waters,,9,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,6,Cameron Waters,,10,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,250
TAS,P02,6,Cameron Waters,,11,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,250
TAS,P02,7,James Golding,,1,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,201
TAS,P02,7,James Golding,,2,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,7,James Golding,,3,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,250
TAS,P02,7,James Golding,,4,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,250
TAS,P02,7,James Golding,,5,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,247
TAS,P02,7,James Golding,,6,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,7,James Golding,,7,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,249
TAS,P02,7,James Golding,,8,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,249
TAS,P02,7,James Golding,,9,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,252
TAS,P02,7,James Golding,,10,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,251
TAS,P02,7,James Golding,,11,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,249
TAS,P02,7,James Golding,,12,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,225
TAS,P02,7,James Golding,,13,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,251
TAS,P02,7,James Golding,,14,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,251
TAS,P02,7,James Golding,,15,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,252
TAS,P02,8,Andre Heimgartner,,1,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,193
TAS,P02,8,Andre Heimgartner,,2,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,242
TAS,P02,8,Andre Heimgartner,,3,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,246
TAS,P02,8,Andre Heimgartner,,4,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,224
TAS,P02,8,Andre Heimgartner,,5,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,215
TAS,P02,8,Andre Heimgartner,,6,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,247
TAS,P02,8,Andre Heimgartner,,7,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,8,Andre Heimgartner,,8,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,250
TAS,P02,8,Andre Heimgartner,,9,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,250
TAS,P02,8,Andre Heimgartner,,10,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,219
TAS,P02,8,Andre Heimgartner,,11,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,218
TAS,P02,8,Andre Heimgartner,,12,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,250
TAS,P02,8,Andre Heimgartner,,13,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,242
TAS,P02,8,Andre Heimgartner,,14,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,217
TAS,P02,8,Andre Heimgartner,,15,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,246
TAS,P02,8,Andre Heimgartner,,16,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,252
TAS,P02,8,Andre Heimgartner,,17,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,244
TAS,P02,8,Andre Heimgartner,,18,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,251
TAS,P02,9,Jobe Stewart,,1,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,243
TAS,P02,9,Jobe Stewart,,2,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,245
TAS,P02,9,Jobe Stewart,,3,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,9,Jobe Stewart,,4,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,247
TAS,P02,9,Jobe Stewart,,5,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,148
TAS,P02,9,Jobe Stewart,,6,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,217
TAS,P02,9,Jobe Stewart,,7,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,9,Jobe Stewart,,8,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,247
TAS,P02,9,Jobe Stewart,,9,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,246
TAS,P02,9,Jobe Stewart,,10,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,246
TAS,P02,9,Jobe Stewart,,11,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,247
TAS,P02,9,Jobe Stewart,,12,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,247
TAS,P02,9,Jobe Stewart,,13,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,143
TAS,P02,9,Jobe Stewart,,14,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,245
TAS,P02,9,Jobe Stewart,,15,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,247
TAS,P02,9,Jobe Stewart,,16,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,9,Jobe Stewart,,17,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,248
TAS,P02,9,Jobe Stewart,,18,NaN,NaN,false,,NaN,E:\2026\99_seasonTiming\05_TAS\top_speed\Practice 2.pdf,2026-05-23 09:18:17,,,247
