event,session,car,driver,vehicle,lap,time_of_day,s1_kph,parse_error,round,source_file,extracted_at,kph,report_type
TAU,QR09,10,Zach Bates,Chev Camaro ZL1,1,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,7,James Golding,Ford Mustang GT,1,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,96,Macauley Jones,Toyota GR Supra A90,1,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,99,Cooper Murray,Chev Camaro ZL1,1,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,11,Jackson Walls,Ford Mustang GT,1,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,9,Jobe Stewart,Chev Camaro ZL1,1,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,777,Declan Fraser,Chev Camaro ZL1,1,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,18,Anton De Pasquale,Chev Camaro ZL1,1,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,31,Jayden Ojeda,Chev Camaro ZL1,1,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,20,David Reynolds,Chev Camaro ZL1,1,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,1,Chaz Mostert,Toyota GR Supra A90,1,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,2,Ryan Wood,Toyota GR Supra A90,1,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,14,Cameron Hill,Toyota GR Supra A90,2,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,11,Jackson Walls,Ford Mustang GT,3,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,9,Jobe Stewart,Chev Camaro ZL1,4,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,99,Cooper Murray,Chev Camaro ZL1,4,1,31,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,6,Cameron Waters,Ford Mustang GT,4,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,55,Thomas Randle,Ford Mustang GT,4,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,19,Matthew Payne,Ford Mustang GT,4,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,888,William Brown,Ford Mustang GT,4,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,17,Brodie Kostecki,Ford Mustang GT,4,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,4,Jack Le Brocq,Chev Camaro ZL1,4,1,35,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,10,Zach Bates,Chev Camaro ZL1,4,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,38,Rylan Gray,Ford Mustang GT,4,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,3,Aaron Cameron,Ford Mustang GT,4,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,7,James Golding,Ford Mustang GT,4,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,777,Declan Fraser,Chev Camaro ZL1,4,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,31,Jayden Ojeda,Chev Camaro ZL1,4,1,35,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,96,Macauley Jones,Toyota GR Supra A90,4,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,8,Andre Heimgartner,Toyota GR Supra A90,4,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,20,David Reynolds,Chev Camaro ZL1,4,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,18,Anton De Pasquale,Chev Camaro ZL1,4,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,14,Cameron Hill,Toyota GR Supra A90,5,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,2,Ryan Wood,Toyota GR Supra A90,4,1,35,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,1,Chaz Mostert,Toyota GR Supra A90,4,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,19,Matthew Payne,Ford Mustang GT,7,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,6,Cameron Waters,Ford Mustang GT,7,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,88,Broc Feeney,Ford Mustang GT,7,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,888,William Brown,Ford Mustang GT,7,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,17,Brodie Kostecki,Ford Mustang GT,7,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,2,Ryan Wood,Toyota GR Supra A90,7,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,7,James Golding,Ford Mustang GT,7,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,1,Chaz Mostert,Toyota GR Supra A90,7,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,19,Matthew Payne,Ford Mustang GT,10,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,88,Broc Feeney,Ford Mustang GT,10,1,35,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,17,Brodie Kostecki,Ford Mustang GT,10,1,36,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,1,Chaz Mostert,Toyota GR Supra A90,9,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,7,James Golding,Ford Mustang GT,9,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,6,Cameron Waters,Ford Mustang GT,10,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,888,William Brown,Ford Mustang GT,10,1,36,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,QR09,18,Anton De Pasquale,Chev Camaro ZL1,6,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Qualifying Race 9.pdf,2026-04-22 16:11:51,,
TAU,R08,9,Jobe Stewart,Chev Camaro ZL1,1,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,26,Kai Allen,Ford Mustang GT,2,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,11,Jackson Walls,Ford Mustang GT,15,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,1,Chaz Mostert,Toyota GR Supra A90,16,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,88,Broc Feeney,Ford Mustang GT,16,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,8,Andre Heimgartner,Toyota GR Supra A90,16,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,4,Jack Le Brocq,Chev Camaro ZL1,16,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,96,Macauley Jones,Toyota GR Supra A90,16,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,55,Thomas Randle,Ford Mustang GT,16,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,888,William Brown,Ford Mustang GT,17,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,2,Ryan Wood,Toyota GR Supra A90,17,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,777,Declan Fraser,Chev Camaro ZL1,17,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,19,Matthew Payne,Ford Mustang GT,18,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,7,James Golding,Ford Mustang GT,18,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,6,Cameron Waters,Ford Mustang GT,18,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,38,Rylan Gray,Ford Mustang GT,18,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,17,Brodie Kostecki,Ford Mustang GT,19,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,31,Jayden Ojeda,Chev Camaro ZL1,19,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,14,Cameron Hill,Toyota GR Supra A90,19,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,99,Cooper Murray,Chev Camaro ZL1,19,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,10,Zach Bates,Chev Camaro ZL1,19,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,18,Anton De Pasquale,Chev Camaro ZL1,21,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,20,David Reynolds,Chev Camaro ZL1,22,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,11,Jackson Walls,Ford Mustang GT,29,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R08,11,Jackson Walls,Ford Mustang GT,36,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Race 8.pdf,2026-04-22 16:11:52,,
TAU,R09,20,David Reynolds,Chev Camaro ZL1,13,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,19,Matthew Payne,Ford Mustang GT,14,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,4,Jack Le Brocq,Chev Camaro ZL1,14,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,99,Cooper Murray,Chev Camaro ZL1,14,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,18,Anton De Pasquale,Chev Camaro ZL1,15,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,55,Thomas Randle,Ford Mustang GT,15,1,35,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,777,Declan Fraser,Chev Camaro ZL1,15,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,14,Cameron Hill,Toyota GR Supra A90,16,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,888,William Brown,Ford Mustang GT,18,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,38,Rylan Gray,Ford Mustang GT,18,1,36,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,9,Jobe Stewart,Chev Camaro ZL1,19,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,2,Ryan Wood,Toyota GR Supra A90,20,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,11,Jackson Walls,Ford Mustang GT,20,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,1,Chaz Mostert,Toyota GR Supra A90,21,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,6,Cameron Waters,Ford Mustang GT,21,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,31,Jayden Ojeda,Chev Camaro ZL1,21,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,96,Macauley Jones,Toyota GR Supra A90,21,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,3,Aaron Cameron,Ford Mustang GT,22,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,8,Andre Heimgartner,Toyota GR Supra A90,22,1,36,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,10,Zach Bates,Chev Camaro ZL1,22,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,88,Broc Feeney,Ford Mustang GT,23,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,26,Kai Allen,Ford Mustang GT,23,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,7,James Golding,Ford Mustang GT,24,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,17,Brodie Kostecki,Ford Mustang GT,27,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,14,Cameron Hill,Toyota GR Supra A90,36,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,18,Anton De Pasquale,Chev Camaro ZL1,37,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,55,Thomas Randle,Ford Mustang GT,37,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,20,David Reynolds,Chev Camaro ZL1,38,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,99,Cooper Murray,Chev Camaro ZL1,38,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,1,Chaz Mostert,Toyota GR Supra A90,40,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,4,Jack Le Brocq,Chev Camaro ZL1,40,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,31,Jayden Ojeda,Chev Camaro ZL1,40,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,9,Jobe Stewart,Chev Camaro ZL1,40,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,888,William Brown,Ford Mustang GT,41,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,19,Matthew Payne,Ford Mustang GT,41,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,6,Cameron Waters,Ford Mustang GT,41,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,3,Aaron Cameron,Ford Mustang GT,41,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,10,Zach Bates,Chev Camaro ZL1,41,1,37,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,38,Rylan Gray,Ford Mustang GT,41,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,2,Ryan Wood,Toyota GR Supra A90,42,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,8,Andre Heimgartner,Toyota GR Supra A90,42,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,88,Broc Feeney,Ford Mustang GT,43,1,40,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,26,Kai Allen,Ford Mustang GT,43,1,36,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,96,Macauley Jones,Toyota GR Supra A90,43,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,777,Declan Fraser,Chev Camaro ZL1,43,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,7,James Golding,Ford Mustang GT,44,1,39,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,11,Jackson Walls,Ford Mustang GT,44,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,17,Brodie Kostecki,Ford Mustang GT,47,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
TAU,R09,11,Jackson Walls,Ford Mustang GT,49,1,38,false,3,E:\2026\99_seasonTiming\03_TAU\Race 9.pdf,2026-04-22 16:11:52,,
RUA,PRACTICE,1,Chaz Mostert,,1,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,88,
RUA,PRACTICE,1,Chaz Mostert,,2,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,169,
RUA,PRACTICE,1,Chaz Mostert,,3,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,244,
RUA,PRACTICE,1,Chaz Mostert,,4,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,113,
RUA,PRACTICE,1,Chaz Mostert,,5,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,176,
RUA,PRACTICE,1,Chaz Mostert,,6,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,181,
RUA,PRACTICE,1,Chaz Mostert,,7,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,251,
RUA,PRACTICE,1,Chaz Mostert,,8,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,252,
RUA,PRACTICE,1,Chaz Mostert,,9,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,1,Chaz Mostert,,10,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,147,
RUA,PRACTICE,1,Chaz Mostert,,11,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,251,
RUA,PRACTICE,1,Chaz Mostert,,12,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,252,
RUA,PRACTICE,1,Chaz Mostert,,13,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,1,Chaz Mostert,,14,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,1,Chaz Mostert,,15,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,169,
RUA,PRACTICE,1,Chaz Mostert,,16,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,252,
RUA,PRACTICE,1,Chaz Mostert,,17,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,212,
RUA,PRACTICE,1,Chaz Mostert,,18,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,108,
RUA,PRACTICE,1,Chaz Mostert,,19,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,211,
RUA,PRACTICE,1,Chaz Mostert,,20,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,228,
RUA,PRACTICE,1,Chaz Mostert,,21,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,1,Chaz Mostert,,22,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,254,
RUA,PRACTICE,2,Ryan Wood,,1,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,71,
RUA,PRACTICE,2,Ryan Wood,,2,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,198,
RUA,PRACTICE,2,Ryan Wood,,3,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,196,
RUA,PRACTICE,2,Ryan Wood,,4,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,149,
RUA,PRACTICE,2,Ryan Wood,,5,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,245,
RUA,PRACTICE,2,Ryan Wood,,6,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,181,
RUA,PRACTICE,2,Ryan Wood,,7,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
RUA,PRACTICE,2,Ryan Wood,,8,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,251,
RUA,PRACTICE,2,Ryan Wood,,9,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,252,
RUA,PRACTICE,2,Ryan Wood,,10,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,171,
RUA,PRACTICE,2,Ryan Wood,,11,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,252,
RUA,PRACTICE,2,Ryan Wood,,12,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Practice.pdf,2026-04-22 16:34:43,253,
